Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units,weight_data_types
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite4,resnet,SingleStream,99.643872,acc: 80.676,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite4/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite4,resnet,MultiStream,806.970632,acc: 80.676,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite4/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite4,resnet,Offline,10.0667,acc: 80.676,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite4/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-224,resnet,SingleStream,1.957158,acc: 51.848,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-224,resnet,MultiStream,15.898712,acc: 51.848,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-224,resnet,Offline,519.949,acc: 51.848,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-128,resnet,SingleStream,3.15094,acc: 64.038,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-128/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-128,resnet,MultiStream,26.389416,acc: 64.038,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-128,resnet,Offline,323.134,acc: 64.038,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-192,resnet,SingleStream,6.550736,acc: 68.834,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-192,resnet,MultiStream,54.258976,acc: 68.834,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-192,resnet,Offline,153.738,acc: 68.834,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-160,resnet,SingleStream,1.000475,acc: 47.810,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-160/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-160,resnet,MultiStream,8.09612,acc: 47.810,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-160,resnet,Offline,1016.52,acc: 47.810,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-small-224,resnet,SingleStream,3.289539,acc: 68.336,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-small-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-small-224,resnet,MultiStream,27.479344,acc: 68.336,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-small-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-small-224,resnet,Offline,309.111,acc: 68.336,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-small-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-224,resnet,SingleStream,8.943572,acc: 70.122,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-224,resnet,MultiStream,73.859024,acc: 70.122,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-224,resnet,Offline,112.679,acc: 70.122,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-160,resnet,SingleStream,1.727999,acc: 56.988,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-160/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-160,resnet,MultiStream,14.2746,acc: 56.988,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-160,resnet,Offline,589.681,acc: 56.988,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-large-224,resnet,SingleStream,9.852544,acc: 75.760,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-large-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-large-224,resnet,MultiStream,81.616792,acc: 75.760,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-large-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-large-224,resnet,Offline,102.113,acc: 75.760,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-large-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-1.0-128,resnet,SingleStream,4.401321,acc: 66.036,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-1.0-128/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-1.0-128,resnet,MultiStream,36.951488,acc: 66.036,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-1.0-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-1.0-128,resnet,Offline,231.844,acc: 66.036,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-1.0-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-1.0-192,resnet,SingleStream,14.995454,acc: 70.624,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-1.0-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-1.0-192,resnet,MultiStream,122.493128,acc: 70.624,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-1.0-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-1.0-192,resnet,Offline,66.8521,acc: 70.624,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-1.0-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-1.0-192,resnet,SingleStream,9.013667,acc: 70.740,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-1.0-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-1.0-192,resnet,MultiStream,74.414296,acc: 70.740,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-1.0-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-1.0-192,resnet,Offline,111.609,acc: 70.740,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-1.0-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-1.0-224,resnet,SingleStream,12.298198,acc: 71.770,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-1.0-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-1.0-224,resnet,MultiStream,101.3544,acc: 71.770,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-1.0-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-1.0-224,resnet,Offline,81.6007,acc: 71.770,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-1.0-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite2,resnet,SingleStream,35.180656,acc: 77.542,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite2/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite2,resnet,MultiStream,286.259544,acc: 77.542,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite2/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite2,resnet,Offline,28.5197,acc: 77.542,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite2/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite3,resnet,SingleStream,54.894871,acc: 79.268,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite3/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite3,resnet,MultiStream,447.428352,acc: 79.268,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite3/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite3,resnet,Offline,18.2703,acc: 79.268,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite3/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-128,resnet,SingleStream,0.652468,acc: 44.116,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-128/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-128,resnet,MultiStream,5.299144,acc: 44.116,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
